feature_id,return_period_2,return_period_5,return_period_10,return_period_25,return_period_50,return_period_100
1440227,41.97,91.41,124.15,165.51,196.2,226.66
4064058,64.99,105.11,131.67,165.23,190.13,214.84
23980841,65.53,129.25,171.44,224.75,264.29,303.55
11905730,72.47,136.43,178.78,232.28,271.97,311.38
3777215,153.58,221.12,265.83,322.33,364.24,405.84
22592737,214.7,583.57,827.79,1136.37,1365.29,1592.52
18156971,486.91,753.18,929.47,1152.22,1317.47,1481.5
22070770,15.99,34.33,46.46,61.8,73.17,84.47
18302986,24.67,37.27,45.62,56.16,63.99,71.75
7732355,20.27,46.47,63.82,85.74,102.01,118.15
7223370,65.91,157.69,218.46,295.23,352.19,408.73
1825414,110.23,173.36,215.16,267.97,307.14,346.03
1943829,274.75,467.64,595.35,756.71,876.41,995.24
24270288,2222.39,3471.64,4298.75,5343.81,6119.09,6888.65
15233884,1.92,3.19,4.03,5.1,5.89,6.67
4582476,6.68,11.05,13.95,17.61,20.33,23.02
15373634,6.39,13.86,18.81,25.05,29.69,34.29
6333958,19.79,35.23,45.46,58.38,67.97,77.48
6489304,25.42,60.05,82.98,111.95,133.44,154.78
17285475,77.22,143.22,186.91,242.13,283.08,323.74
12352441,803.47,1172.67,1417.12,1725.97,1955.1,2182.54
6041518,723.82,1249.59,1597.69,2037.51,2363.8,2687.68
8272379,717.54,1260.28,1619.63,2073.66,2410.48,2744.82
1234517,3.19,4.6,5.54,6.71,7.59,8.46
13294176,4.21,18.71,28.31,40.44,49.44,58.37
5217585,15.93,25.26,31.44,39.25,45.04,50.79
10375690,15.02,29.74,39.49,51.8,60.94,70.01
1529539,15.8,34.75,47.29,63.15,74.91,86.58
4505894,46.72,93.1,123.81,162.61,191.39,219.97
1050153,67.65,106.55,132.29,164.83,188.96,212.92
22558244,102.21,250.92,349.38,473.79,566.08,657.69
23780591,135.38,289.42,391.41,520.26,615.86,710.75
10034178,269.99,372.27,439.99,525.55,589.03,652.03
20192498,320.75,606.52,795.72,1034.78,1212.12,1388.16
22199835,768.2,1159.65,1418.82,1746.29,1989.22,2230.36
18698745,2.45,3.43,4.07,4.89,5.5,6.1
19392614,38.76,75.94,100.56,131.67,154.74,177.65
16629114,51.83,111.11,150.36,199.95,236.74,273.26
166759312,69.76,114.69,144.44,182.03,209.92,237.6
18105412,82.86,133.33,166.74,208.96,240.28,271.37
9915023,241.56,426.43,548.83,703.48,818.21,932.1
2649362,457.95,759.64,959.39,1211.77,1399.0,1584.85
4754886,487.86,766.92,951.69,1185.14,1358.33,1530.24
18154237,739.84,1126.69,1382.82,1706.45,1946.53,2184.84
2232703,1164.37,1920.65,2421.38,3054.06,3523.41,3989.29
6177558,5.74,10.21,13.16,16.9,19.67,22.42
5055179,5.41,10.74,14.27,18.73,22.03,25.31
16944516,9.99,23.85,33.03,44.63,53.23,61.77
4943103,17.31,27.9,34.91,43.77,50.34,56.86
4651090,39.37,67.19,85.61,108.89,126.16,143.29
1439685,39.66,146.33,216.96,306.19,372.4,438.11
15365291,97.05,170.62,219.32,280.86,326.52,371.83
3171770,89.12,249.91,356.37,490.89,590.68,689.73
952589,224.04,321.59,386.17,467.77,528.31,588.4
2952892,328.68,593.19,768.33,989.61,1153.77,1316.72
5218213,518.77,777.2,948.3,1164.48,1324.86,1484.06
23815444,2.22,3.87,4.96,6.34,7.36,8.38
4578818,14.9,26.03,33.41,42.72,49.63,56.49
9441199,28.36,77.97,110.82,152.33,183.12,213.68
17595453,47.75,90.71,119.15,155.09,181.76,208.22
16660333,33.34,94.32,134.68,185.69,223.53,261.09
9349455,34.5,101.27,145.49,201.35,242.79,283.93
4781759,52.23,122.23,168.58,227.14,270.58,313.71
2591219,63.04,149.13,206.13,278.16,331.58,384.62
6580244,88.22,173.53,230.02,301.38,354.33,406.88
867996,123.39,206.71,261.88,331.58,383.29,434.62
15139713,230.43,447.78,591.69,773.52,908.41,1042.3
24338780,1596.68,1973.14,2222.39,2537.32,2770.96,3002.87
11799733,3349.9,5941.11,7656.71,9824.37,11432.47,13028.7
21251404,0.0,0.01,0.02,0.03,0.04,0.05
8450144,7.96,19.59,27.3,37.03,44.25,51.42
14428870,16.97,40.02,55.28,74.57,88.87,103.07
2454098,29.89,51.83,66.35,84.7,98.31,111.82
22198487,83.39,141.17,179.42,227.76,263.62,299.22
6996297,162.09,339.7,457.28,605.86,716.08,825.48
5138325,185.17,346.69,453.63,588.75,688.99,788.48
8111577,270.58,413.16,507.56,626.84,715.33,803.16
20919029,3.28,6.35,8.38,10.94,12.85,14.74
318261,7.24,42.4,65.67,95.07,116.89,138.54
23267066,25.92,46.28,59.76,76.8,89.43,101.98
2386438,29.4,51.01,65.31,83.39,96.8,110.11
5781407,58.25,112.79,148.9,194.52,228.37,261.97
16074848,34.85,150.59,227.22,324.05,395.88,467.18
6415592,94.84,152.77,191.13,239.6,275.56,311.25
3624355,105.67,174.73,220.46,278.23,321.09,363.63
22144064,121.22,194.25,242.6,303.69,349.01,394.0
21771121,181.63,429.54,593.68,801.07,954.92,1107.64
3986374,337.95,497.81,603.65,737.37,836.58,935.05
23763337,1361.09,1968.55,2370.74,2878.92,3255.91,3630.11
10277268,4.75,8.32,10.69,13.68,15.9,18.11
11688538,25.16,60.21,83.41,112.73,134.49,156.08
10264014,87.8,134.3,165.09,203.99,232.85,261.49
7712756,92.65,144.48,178.8,222.15,254.32,286.24
2806461,111.03,222.06,295.58,388.47,457.38,525.78
23773359,169.53,254.62,310.96,382.14,434.95,487.37
3298592,440.87,648.83,786.52,960.49,1089.55,1217.66
23772909,525.03,740.37,882.94,1063.08,1196.72,1329.37
948060170,292.31,1191.7,1787.17,2539.55,3097.72,3651.75
4495272,8.53,15.01,19.3,24.71,28.73,32.72
4491946,15.98,27.14,34.52,43.85,50.78,57.65
2992636,14.87,28.86,38.12,49.82,58.51,67.12
1319236,21.6,33.42,41.25,51.15,58.49,65.77
22248777,57.67,195.56,286.86,402.21,487.78,572.73
7718060,181.45,277.87,341.71,422.36,482.2,541.6
23772857,569.23,801.52,955.32,1149.64,1293.8,1436.89
23065131,6.62,11.41,14.58,18.59,21.56,24.51
13122868,34.82,52.25,63.8,78.38,89.2,99.94
16802977,21.7,82.06,122.02,172.52,209.98,247.17
1529751,46.87,96.18,128.83,170.08,200.68,231.06
847340,89.31,140.93,175.11,218.29,250.33,282.13
3589120,338.44,968.17,1385.11,1911.92,2302.73,2690.66
868036,746.41,1269.91,1616.51,2054.44,2379.32,2701.8
18329148,0.04,0.08,0.11,0.14,0.17,0.2
666132,1.0,2.31,3.18,4.28,5.09,5.9
23399041,2.4,4.06,5.15,6.54,7.57,8.59
2586785,3.52,5.0,5.98,7.22,8.14,9.05
15673583,28.07,61.78,84.1,112.29,133.21,153.98
1558738,114.62,332.47,476.71,658.94,794.14,928.34
1440385,113.07,379.65,556.15,779.16,944.6,1108.82
12617818,0.0,0.0,0.0,0.0,0.01,0.01
23320100,1.91,2.0,2.06,2.13,2.18,2.23
23195742,11.61,22.69,30.02,39.29,46.16,52.99
23638450,11.0,23.87,32.39,43.16,51.15,59.08
16916386,21.16,37.04,47.55,60.83,70.68,80.46
24538078,51.41,77.34,94.5,116.19,132.28,148.25
4518306,129.31,274.2,370.13,491.34,581.26,670.52
8759765,165.08,284.95,364.32,464.59,538.99,612.83
12320307,13.9,32.31,44.5,59.9,71.32,82.66
17334221,14.12,50.39,74.4,104.74,127.25,149.6
24114491,41.22,56.74,67.01,80.0,89.63,99.19
20851387,31.94,76.2,105.51,142.53,170.0,197.27
11985399,49.69,83.61,106.06,134.44,155.49,176.38
21028210,35.26,101.52,145.39,200.83,241.95,282.77
6250836,47.06,113.07,156.78,212.0,252.97,293.64
9755438,95.43,164.23,209.78,267.33,310.03,352.41
1439229,101.92,212.76,286.14,378.86,447.65,515.93
5454530,70.26,229.12,334.29,467.18,565.77,663.63
4391187,148.34,243.12,305.87,385.16,443.98,502.37
10301905,220.55,438.22,582.33,764.41,899.5,1033.58
10479801,8.26,21.76,30.69,41.98,50.36,58.67
23719653,14.82,23.99,30.06,37.73,43.42,49.07
10242741,7.85,41.68,64.07,92.37,113.36,134.2
8778101,29.4,48.18,60.61,76.33,87.98,99.55
2040783,50.22,83.63,105.74,133.69,154.42,175.0
17665491,56.99,84.04,101.94,124.57,141.35,158.01
1440261,17.99,95.48,146.8,211.63,259.72,307.46
14711142,62.96,108.47,138.61,176.68,204.93,232.97
5307716,77.15,119.86,148.14,183.87,210.38,236.69
10273232,81.59,123.51,151.26,186.33,212.35,238.18
18351849,119.47,166.71,197.98,237.5,266.81,295.91
4915742,124.8,298.23,413.06,558.15,665.78,772.62
1509175,36.69,377.41,602.99,888.02,1099.46,1309.35
4188205,414.38,656.55,816.88,1019.47,1169.76,1318.94
13637495,546.99,862.85,1071.97,1336.21,1532.23,1726.81
9454601,5.18,11.8,16.18,21.71,25.82,29.89
8915907,19.96,35.89,46.43,59.75,69.64,79.45
7607235,49.76,84.23,107.06,135.9,157.3,178.53
24309693,115.09,180.18,223.28,277.74,318.14,358.24
18260325,156.08,420.98,596.37,817.97,982.37,1145.55
4352082,545.07,764.56,909.89,1093.51,1229.72,1364.94
20107203,938.79,1377.38,1667.77,2034.68,2306.87,2577.05
20635126,0.0,0.0,0.0,0.0,0.0,0.0
23990667,13.45,26.35,34.89,45.68,53.68,61.63
10564008,108.96,206.48,271.05,352.63,413.15,473.23
2028839,125.62,226.51,293.31,377.71,440.33,502.48
4741709,123.91,228.37,297.53,384.92,449.75,514.1
26815730,188.28,315.17,399.18,505.33,584.07,662.24
7666946,257.47,383.52,466.97,572.41,650.63,728.28
23956170,286.37,400.59,476.21,571.76,642.64,713.0
24382701,384.74,493.1,564.84,655.48,722.72,789.47
937080146,817.57,1397.84,1782.03,2267.45,2627.57,2985.03
11432929,5.27,12.62,17.49,23.63,28.19,32.72
9978725,37.65,74.51,98.91,129.74,152.61,175.32
16802915,26.06,83.37,121.32,169.26,204.83,240.14
4577698,86.47,150.83,193.44,247.29,287.23,326.88
4352064,228.76,337.26,409.09,499.85,567.19,634.02
19293432,296.65,480.58,602.36,756.22,870.37,983.67
18792702,202.07,523.0,735.49,1003.96,1203.13,1400.83
24645816,451.41,735.14,922.99,1160.34,1336.43,1511.21
19518084,422.27,983.83,1355.63,1825.39,2173.9,2519.82
1516475,805.95,1330.31,1677.48,2116.13,2441.55,2764.56
4724385,3.87,8.37,11.36,15.13,17.92,20.7
15419467,7.1,12.61,16.25,20.86,24.28,27.67
946050089,33.46,77.44,106.55,143.34,170.64,197.73
11749667,42.36,93.27,126.98,169.57,201.17,232.53
16731760,50.13,141.71,202.34,278.94,335.77,392.18
9273022,102.49,214.68,288.96,382.81,452.43,521.54
22271288,194.95,318.98,401.1,504.86,581.83,658.24
23080584,360.9,579.6,724.4,907.35,1043.07,1177.8
6877295,427.3,606.55,725.22,875.17,986.41,1096.83
10010638,1095.9,1401.95,1604.59,1860.61,2050.55,2239.08
22593539,7.8,23.26,33.49,46.42,56.01,65.53
8890056,13.54,54.47,81.57,115.8,141.2,166.41
5051035,45.78,76.54,96.9,122.64,141.73,160.68
7716694,52.8,81.47,100.45,124.43,142.22,159.88
18382615,66.13,107.35,134.64,169.12,194.7,220.1
12307723,62.38,115.54,150.74,195.21,228.2,260.95
2041579,107.37,179.3,226.93,287.1,331.75,376.06
7583201,154.73,283.31,368.45,476.02,555.82,635.03
19473063,271.49,420.81,519.67,644.59,737.26,829.24
20945608,378.66,756.5,1006.66,1322.74,1557.22,1789.98
1825582,1073.17,1643.92,2021.8,2499.26,2853.46,3205.05
22904823,1348.42,1845.84,2175.17,2591.28,2899.98,3206.4
19386638,0.03,0.05,0.06,0.08,0.09,0.11
6498058,3.03,5.53,7.18,9.27,10.82,12.36
11689682,7.29,16.18,22.06,29.5,35.01,40.49
6339430,12.25,21.34,27.36,34.96,40.6,46.2
4560060,98.59,148.84,182.11,224.14,255.32,286.27
6572002,101.47,187.57,244.58,316.6,370.04,423.07
5965096,142.74,332.87,458.74,617.79,735.78,852.9
1623071,62.13,353.74,546.81,790.75,971.72,1151.36
5592244,210.46,521.92,728.12,988.67,1181.96,1373.82
23871849,1382.0,2076.09,2535.64,3116.29,3547.04,3974.62
3278571,25.88,55.29,74.76,99.35,117.6,135.72
23250977,65.68,117.74,152.22,195.77,228.08,260.16
8029658,69.46,133.59,176.04,229.69,269.49,308.99
1287145,93.05,180.03,237.62,310.39,364.37,417.95
24537918,135.74,192.37,229.86,277.23,312.37,347.25
23017906,123.03,236.18,311.09,405.74,475.96,545.66
19389766,270.34,507.86,665.12,863.81,1011.21,1157.53
6610248,376.83,659.3,846.32,1082.62,1257.92,1431.93
19503182,464.02,802.37,1026.39,1309.43,1519.41,1727.84
16711976,3.45,9.55,13.6,18.7,22.49,26.25
21851961,7.8,16.84,22.83,30.4,36.01,41.58
1358238,22.07,31.05,37.0,44.52,50.1,55.64
13293576,19.82,39.92,53.23,70.04,82.51,94.9
10581525,23.95,42.94,55.51,71.4,83.18,94.88
6949292,107.06,205.8,271.17,353.77,415.05,475.87
12794891,160.59,228.7,273.79,330.77,373.04,414.99
2430318,87.7,242.0,344.16,473.24,569.0,664.05
7522469,275.43,516.06,675.38,876.68,1026.02,1174.25
2665613,352.73,584.45,737.87,931.71,1075.52,1218.26
24379201,461.11,657.48,787.5,951.78,1073.64,1194.61
20955128,365.84,775.15,1046.16,1388.57,1642.59,1894.74
3379045,1019.59,1401.83,1654.91,1974.67,2211.89,2447.36
5438910,13.9,45.35,66.17,92.48,111.99,131.37
11688490,28.43,60.91,82.41,109.58,129.73,149.74
10854075,35.24,102.53,147.07,203.36,245.12,286.56
23208058,79.49,111.62,132.9,159.78,179.72,199.52
23141671,137.19,204.18,248.53,304.57,346.15,387.42
2569332,111.06,267.89,371.73,502.93,600.26,696.87
23980451,252.47,370.18,448.12,546.59,619.64,692.16
4199144,269.49,488.23,633.06,816.04,951.79,1086.54
7404139,398.77,690.77,884.1,1128.38,1309.6,1489.48
23762845,1826.09,2634.45,3169.65,3845.88,4347.54,4845.51
1595629,0.0,0.0,0.0,0.0,0.0,0.0
24460018,68.59,104.73,128.66,158.9,181.33,203.59
23800604,135.8,209.06,257.56,318.85,364.32,409.45
1276892,126.22,333.93,471.44,645.19,774.09,902.04
18887262,219.68,491.23,671.03,898.19,1066.72,1234.0
5771725,343.07,1228.21,1814.26,2554.72,3104.04,3649.31
2601199,2202.78,3605.29,4533.88,5707.15,6577.55,7441.52
937010716,0.0,0.0,0.0,0.0,0.0,0.0
16754686,0.41,1.06,1.49,2.04,2.44,2.84
20107197,1.96,8.94,13.56,19.39,23.72,28.02
4651038,16.31,30.33,39.61,51.34,60.04,68.67
10997585,21.0,38.38,49.89,64.44,75.23,85.94
10655685,31.39,222.98,349.83,510.11,629.01,747.04
2423631,100.5,235.15,324.31,436.95,520.52,603.47
17625465,309.89,882.97,1262.39,1741.8,2097.45,2450.48
4700071,582.53,969.94,1226.44,1550.53,1790.96,2029.61
89574,0.13,0.46,0.68,0.96,1.16,1.37
16711844,0.6,1.6,2.26,3.1,3.71,4.33
2600965,10.48,16.64,20.72,25.88,29.7,33.5
9372356,9.96,29.65,42.69,59.16,71.38,83.51
10996335,10.75,57.79,88.93,128.28,157.47,186.45
6739752,35.65,59.67,75.58,95.67,110.58,125.38
11802413,39.71,70.32,90.58,116.18,135.18,154.03
16916356,47.38,86.81,112.91,145.9,170.37,194.66
6487858,60.7,101.93,129.23,163.72,189.31,214.71
5702807,35.41,191.42,294.71,425.22,522.04,618.15
8245896,140.15,240.74,307.33,391.48,453.9,515.87
8330660,119.15,286.36,397.07,536.95,640.72,743.72
6762034,208.91,321.58,396.18,490.44,560.37,629.78
6107147,177.77,348.58,461.68,604.57,710.57,815.79
22290185,148.29,377.61,529.45,721.29,863.61,1004.87
9202447,236.49,441.57,577.36,748.92,876.2,1002.54
3124654,1068.7,1984.41,2590.68,3356.72,3925.01,4489.1
23156134,1.85,2.65,3.18,3.85,4.34,4.84
916821,8.3,11.67,13.9,16.72,18.81,20.88
3109,32.51,48.89,59.73,73.43,83.6,93.69
5714835,66.95,159.81,221.29,298.98,356.61,413.81
2057678,139.54,224.9,281.41,352.82,405.79,458.38
6096297,200.52,390.42,516.16,675.03,792.88,909.87
3715602,301.85,451.67,550.86,676.19,769.17,861.46
18719534,347.19,603.25,772.79,987.0,1145.91,1303.65
15429794,3948.38,5206.38,6039.29,7091.68,7872.39,8647.35
10351594,4.9,7.62,9.43,11.7,13.39,15.07
4481663,13.28,20.5,25.28,31.32,35.8,40.25
22976274,43.62,70.21,87.82,110.07,126.57,142.95
12162572,81.15,162.86,216.96,285.32,336.03,386.37
11818809,180.93,290.59,363.2,454.94,522.99,590.55
11819355,201.27,322.33,402.47,503.74,578.86,653.43
6892192,245.69,411.76,521.71,660.64,763.7,866.0
4491898,25.94,42.82,54.0,68.12,78.6,88.99
23004793,63.31,82.38,95.0,110.96,122.79,134.53
445834,129.3,224.68,287.84,367.63,426.82,485.58
18566313,166.47,311.54,407.6,528.96,618.99,708.36
6887364,594.58,948.49,1182.81,1478.87,1698.5,1916.51
12436757,680.04,997.92,1208.38,1474.31,1671.58,1867.4
4699925,960.41,1584.11,1997.06,2518.83,2905.9,3290.12
2590277,1748.26,2799.57,3495.63,4375.11,5027.55,5675.18
24397996,0.34,1.17,1.72,2.41,2.92,3.43
8783945,3.11,6.76,9.17,12.22,14.49,16.73
22548547,4.6,9.4,12.58,16.6,19.58,22.54
15633989,10.64,14.44,16.95,20.13,22.49,24.83
162459659,15.91,34.66,47.07,62.75,74.38,85.93
5781313,43.3,79.65,103.71,134.12,156.68,179.07
16802959,42.36,113.68,160.89,220.55,264.8,308.73
17543537,70.12,171.58,238.76,323.64,386.6,449.11
5878893,0.5,1.3,1.83,2.5,2.99,3.49
23148386,5.23,8.65,10.92,13.79,15.91,18.02
10036250,27.92,51.72,67.48,87.39,102.16,116.82
23809416,66.8,98.36,119.25,145.65,165.24,184.68
9251726,68.28,131.2,172.85,225.49,264.53,303.29
1918988,186.63,311.91,394.85,499.65,577.39,654.56
13309075,180.21,369.38,494.63,652.88,770.28,886.81
6163249,271.22,424.27,525.59,653.62,748.6,842.88
20624190,0.0,0.0,0.0,0.0,0.0,0.0
21478144,0.07,1.47,2.4,3.57,4.44,5.3
1327167,2.21,3.43,4.24,5.26,6.02,6.78
933100032,5.96,21.46,31.71,44.67,54.29,63.83
19619914,25.3,40.67,50.85,63.71,73.24,82.71
6278163,41.63,64.18,79.11,97.98,111.98,125.87
22339237,37.69,71.47,93.83,122.09,143.06,163.86
12169027,51.88,82.94,103.5,129.48,148.76,167.89
4651938,71.74,123.88,158.41,202.03,234.39,266.51
2495296,86.64,155.73,201.48,259.28,302.16,344.73
17081559,103.61,174.25,221.01,280.1,323.93,367.45
1077643,166.88,280.34,355.47,450.39,520.8,590.7
23686204,215.74,373.79,478.44,610.67,708.76,806.12
18601794,540.0,997.84,1300.97,1683.98,1968.11,2250.15
4442602,2205.26,3678.54,4653.99,5886.47,6800.79,7708.36
933090052,5.25,14.48,20.59,28.32,34.05,39.73
13154163,10.53,24.63,33.96,45.75,54.5,63.18
13633821,2.6,24.72,39.36,57.87,71.59,85.22
22548475,20.98,41.49,55.06,72.21,84.94,97.57
9865692,40.42,62.1,76.45,94.58,108.04,121.39
23773373,51.3,69.61,81.73,97.05,108.41,119.69
10925875,162.76,235.94,284.4,345.62,391.04,436.12
2067240,582.68,1021.95,1312.78,1680.24,1952.85,2223.44
6262800,6.88,14.42,19.41,25.72,30.4,35.04
12355773,1.33,23.39,37.99,56.44,70.12,83.71
4648694,16.51,26.53,33.17,41.55,47.77,53.94
11689186,36.62,58.69,73.31,91.77,105.46,119.06
429948,41.19,80.71,106.88,139.95,164.48,188.82
21654088,42.89,82.73,109.1,142.42,167.14,191.68
7112767,67.59,97.6,117.47,142.58,161.2,179.69
4391199,303.06,487.83,610.17,764.74,879.41,993.24
5106070,253.56,565.97,772.81,1034.15,1228.02,1420.47
9513852,288.43,687.61,951.9,1285.83,1533.56,1779.46
18631042,2658.93,4252.36,5307.35,6640.33,7629.21,8610.79
16838820,2.32,8.66,12.86,18.17,22.11,26.01
11390704,4.56,9.49,12.75,16.87,19.93,22.96
16235445,4.04,13.38,19.56,27.38,33.17,38.92
6128769,8.87,13.6,16.74,20.7,23.63,26.55
16224859,4.86,18.02,26.73,37.74,45.91,54.01
21533084,7.45,49.48,77.31,112.46,138.55,164.44
5736533,31.41,83.68,118.3,162.03,194.47,226.67
15758118,134.79,185.87,219.68,262.4,294.1,325.56
3809037,142.03,202.91,243.21,294.13,331.91,369.41
20247362,0.1,0.33,0.48,0.68,0.82,0.96
14523345,4.86,13.37,19.01,26.14,31.42,36.67
7056281,11.87,28.0,38.68,52.18,62.19,72.13
20331196,39.41,72.92,95.11,123.14,143.93,164.58
5719546,113.01,197.17,252.89,323.29,375.52,427.36
16630398,63.33,238.8,354.97,501.76,610.66,718.75
6908597,175.88,265.67,325.11,400.23,455.95,511.26
7710210,138.44,302.05,410.38,547.25,648.79,749.58
18258575,168.85,442.97,624.46,853.78,1023.9,1192.76
23518785,320.43,519.83,651.86,818.68,942.43,1065.27
5756726,245.59,593.47,823.8,1114.83,1330.72,1545.03
9147270,3.25,6.08,7.96,10.33,12.08,13.83
8450170,12.51,30.23,41.97,56.8,67.8,78.72
24310031,26.71,40.12,49.0,60.22,68.54,76.81
17034665,43.77,63.14,75.96,92.17,104.19,116.13
1268934,38.24,97.23,136.29,185.64,222.26,258.6
17274026,48.47,139.4,199.61,275.68,332.11,388.12
3789647,70.52,146.63,197.03,260.7,307.93,354.82
21047070,66.97,150.56,205.91,275.84,327.71,379.21
12005077,202.82,265.45,306.92,359.31,398.18,436.76
19596000,502.57,816.69,1024.66,1287.44,1482.38,1675.89
6365360,824.09,1347.95,1694.8,2133.04,2458.15,2780.86
18515610,16.27,37.61,51.74,69.59,82.83,95.98
11687584,26.05,44.23,56.27,71.48,82.76,93.97
10026504,31.01,50.56,63.51,79.86,92.0,104.04
23901309,74.03,119.69,149.92,188.12,216.46,244.59
1050457,77.06,122.91,153.26,191.61,220.06,248.3
2529443,144.81,243.19,308.34,390.64,451.7,512.31
23478743,171.6,277.64,347.84,436.54,502.35,567.66
23141633,273.76,404.39,490.88,600.16,681.23,761.7
7650971,389.52,830.49,1122.45,1491.34,1765.0,2036.65
897821,0.16,1.17,1.85,2.7,3.33,3.96
948090843,1.72,8.78,13.45,19.36,23.74,28.09
9755416,5.68,12.94,17.74,23.81,28.31,32.78
975692,8.75,35.03,52.44,74.43,90.74,106.93
22336379,22.49,43.94,58.15,76.09,89.41,102.62
17844046,50.82,82.98,104.28,131.18,151.14,170.95
8450224,35.65,83.99,116.0,156.44,186.45,216.23
4709484,90.21,154.57,197.18,251.02,290.96,330.61
3212475,63.28,164.76,231.94,316.83,379.81,442.32
8586784,762.77,1222.52,1526.91,1911.52,2196.84,2480.05
11688418,0.57,2.75,4.2,6.02,7.38,8.72
1777290,4.52,10.13,13.84,18.53,22.01,25.47
16932670,6.56,11.73,15.16,19.48,22.69,25.88
17031044,59.65,85.23,102.16,123.55,139.42,155.17
21477690,40.34,86.47,117.02,155.62,184.25,212.67
918597,113.5,168.88,205.55,251.88,286.25,320.37
7366813,121.48,217.89,281.73,362.38,422.21,481.6
880034,174.47,280.16,350.13,438.54,504.13,569.23
5489939,16.72,46.94,66.94,92.23,110.98,129.6
4726071,27.15,54.81,73.12,96.26,113.42,130.46
6866179,49.3,85.07,108.75,138.68,160.88,182.91
21609533,85.08,123.4,148.78,180.85,204.63,228.24
17016047,124.14,173.21,205.7,246.75,277.2,307.43
6741448,94.85,179.04,234.78,305.21,357.46,409.32
1439635,67.31,204.25,294.91,409.47,494.45,578.81
12397894,135.36,245.09,317.75,409.55,477.65,545.25
4122594,163.63,308.86,405.01,526.5,616.63,706.09
7835620,468.32,791.69,1005.8,1276.32,1477.01,1676.21
1440433,348.62,1058.44,1528.4,2122.19,2562.7,2999.96
3123790,1094.9,2020.15,2632.75,3406.77,3980.98,4550.95
948010118,31.72,74.36,102.59,138.26,164.72,190.99
10024268,47.17,99.23,133.7,177.26,209.57,241.64
6740276,62.95,115.86,150.9,195.17,228.01,260.61
13167914,88.42,134.19,164.49,202.77,231.17,259.36
1638505,66.71,146.4,199.16,265.83,315.29,364.38
23073733,177.21,215.22,240.38,272.18,295.76,319.18
2819818,297.21,598.84,798.54,1050.86,1238.05,1423.86
1292124,339.24,627.12,817.72,1058.54,1237.19,1414.53
5781369,316.92,733.27,1008.93,1357.23,1615.62,1872.1
23981473,0.52,0.72,0.86,1.03,1.16,1.29
21536942,0.54,7.83,12.66,18.77,23.29,27.79
23736071,29.97,42.06,50.07,60.19,67.69,75.14
4836784,47.63,59.12,66.73,76.34,83.47,90.54
19121492,37.53,59.95,74.79,93.54,107.45,121.26
9442083,25.35,69.54,98.79,135.75,163.18,190.39
16955656,39.53,80.27,107.25,141.34,166.63,191.73
1702734,146.95,191.83,221.55,259.09,286.95,314.6
11252528,73.81,197.6,279.56,383.12,459.94,536.2
4024827,123.2,268.08,364.01,485.21,575.12,664.37
13311845,254.41,492.68,650.44,849.76,997.64,1144.42
22220497,32.18,56.28,72.23,92.39,107.35,122.19
6801806,41.13,72.45,93.19,119.39,138.83,158.12
11049850,104.08,174.19,220.61,279.26,322.78,365.96
21656498,218.1,374.08,477.36,607.84,704.64,800.73
15431972,343.98,518.17,633.49,779.2,887.3,994.6
23785717,445.06,606.62,713.59,848.74,949.0,1048.53
4995345,989.67,1595.59,1996.76,2503.64,2879.67,3252.93
2180605,3.48,5.45,6.75,8.4,9.62,10.83
17844466,17.85,28.84,36.12,45.32,52.15,58.92
4488242,44.36,79.27,102.37,131.57,153.23,174.73
3820543,70.25,120.66,154.03,196.2,227.49,258.54
