peak_time_utc,peak_flow_cms,site_no,comid,event_no
2022-03-31 12:30:00+00:00,38.228,03337570,10082032,E6
2022-08-03 23:15:00+00:00,23.22,03337570,10082032,E7
2022-09-04 23:30:00+00:00,22.965,03337570,10082032,E8
2022-09-19 09:00:00+00:00,31.432,03337570,10082032,E9
2023-03-04 10:00:00+00:00,27.241,03337570,10082032,E10
2023-04-01 13:00:00+00:00,38.794,03337570,10082032,E11
2023-05-07 20:00:00+00:00,32.848,03337570,10082032,E12
2023-07-08 12:15:00+00:00,25.712,03337570,10082032,E13
2021-06-28 12:00:00+00:00,77.871,03343400,10335712,E1
2021-10-26 08:30:00+00:00,45.024,03343400,10335712,E2
2022-02-18 05:15:00+00:00,76.455,03343400,10335712,E3
2022-02-23 11:45:00+00:00,36.812,03343400,10335712,E4
2022-04-01 00:45:00+00:00,75.889,03343400,10335712,E5
2023-03-05 03:30:00+00:00,44.741,03343400,10335712,E6
2023-05-08 20:45:00+00:00,55.218,03343400,10335712,E7
2022-02-20 02:15:00+00:00,436.079,03345500,10340072,E1
2022-03-09 21:15:00+00:00,308.653,03345500,10340072,E2
2022-04-02 18:15:00+00:00,286.0,03345500,10340072,E3
2023-03-27 03:45:00+00:00,410.594,03345500,10340072,E4
2022-02-17 22:30:00+00:00,200.766,03378635,10432010,E1
2022-03-07 17:15:00+00:00,196.236,03378635,10432010,E2
2022-03-31 20:45:00+00:00,251.453,03378635,10432010,E3
2022-07-09 15:00:00+00:00,150.362,03378635,10432010,E4
2022-08-03 02:45:00+00:00,180.944,03378635,10432010,E5
2022-08-04 16:15:00+00:00,185.758,03378635,10432010,E6
2022-08-10 01:30:00+00:00,183.21,03378635,10432010,E7
2023-03-04 08:15:00+00:00,178.962,03378635,10432010,E8
2023-03-24 17:15:00+00:00,214.075,03378635,10432010,E9
2021-08-12 07:00:00+00:00,331.307,03379500,10434594,E1
2022-02-20 21:00:00+00:00,487.049,03379500,10434594,E2
2022-07-19 23:00:00+00:00,351.129,03379500,10434594,E3
2022-08-04 07:00:00+00:00,552.178,03379500,10434594,E4
2022-08-06 11:45:00+00:00,458.732,03379500,10434594,E5
2023-03-05 05:00:00+00:00,288.832,03379500,10434594,E6
2023-03-28 05:45:00+00:00,424.752,03379500,10434594,E7
2023-02-23 18:00:00+00:00,11.751,05568705,13606726,E1
2023-03-04 17:15:00+00:00,9.741,05568705,13606726,E2
2021-06-30 03:15:00+00:00,166.786,05572000,13571751,E1
2021-08-16 00:30:00+00:00,179.529,05572000,13571751,E2
2021-10-27 20:30:00+00:00,219.455,05572000,13571751,E3
2023-02-26 10:45:00+00:00,104.489,05572000,13571751,E4
2021-05-21 13:15:00+00:00,179.529,05576000,13565382,E1
2021-07-04 02:15:00+00:00,156.026,05576000,13565382,E2
2022-02-23 01:45:00+00:00,143.283,05576000,13565382,E3
2022-04-04 22:00:00+00:00,135.638,05576000,13565382,E4
2022-07-10 10:30:00+00:00,144.416,05576000,13565382,E5
2023-05-09 09:30:00+00:00,140.735,05576000,13565382,E6
2023-05-16 09:30:00+00:00,120.063,05576000,13565382,E7
2022-06-18 05:00:00+00:00,72.491,05576090,13565392,E1
2022-07-09 14:30:00+00:00,41.343,05576090,13565392,E2
2023-03-05 00:15:00+00:00,27.297,05576090,13565392,E3
2023-05-08 05:30:00+00:00,50.687,05576090,13565392,E4
2023-05-15 13:45:00+00:00,45.307,05576090,13565392,E5
2022-02-12 07:15:00+00:00,19.114,05576193,13564822,E1
2022-03-31 20:00:00+00:00,16.424,05576193,13564822,E2
2022-05-06 09:15:00+00:00,17.726,05576193,13564822,E3
2022-05-22 12:15:00+00:00,17.783,05576193,13564822,E4
2022-06-18 07:30:00+00:00,35.679,05576193,13564822,E5
2022-06-26 22:15:00+00:00,25.797,05576193,13564822,E6
2022-07-09 14:45:00+00:00,45.59,05576193,13564822,E7
2023-03-04 19:00:00+00:00,21.776,05576193,13564822,E8
2023-05-08 06:30:00+00:00,50.687,05576193,13564822,E9
2023-05-15 15:00:00+00:00,33.414,05576193,13564822,E10
2021-05-18 13:30:00+00:00,121.196,05576250,13564562,E1
2021-06-27 22:15:00+00:00,116.665,05576250,13564562,E2
2021-07-10 10:00:00+00:00,26.193,05576250,13564562,E3
2021-07-12 17:45:00+00:00,45.307,05576250,13564562,E4
2021-07-16 08:45:00+00:00,48.988,05576250,13564562,E5
2021-09-01 16:45:00+00:00,42.475,05576250,13564562,E6
2021-10-25 00:45:00+00:00,114.966,05576250,13564562,E7
2022-02-23 00:00:00+00:00,56.35,05576250,13564562,E8
2022-03-31 16:30:00+00:00,53.236,05576250,13564562,E9
2022-06-18 15:15:00+00:00,146.681,05576250,13564562,E10
2022-07-09 23:00:00+00:00,162.255,05576250,13564562,E11
2023-03-05 01:30:00+00:00,84.667,05576250,13564562,E12
2023-05-08 16:30:00+00:00,236.729,05576250,13564562,E13
2023-05-16 06:30:00+00:00,108.737,05576250,13564562,E14
2021-05-20 12:15:00+00:00,413.426,05576500,14820379,E1
2021-07-03 19:45:00+00:00,430.416,05576500,14820379,E2
2021-11-01 00:30:00+00:00,311.485,05576500,14820379,E3
2022-02-24 06:45:00+00:00,351.129,05576500,14820379,E4
2022-04-05 11:30:00+00:00,314.317,05576500,14820379,E5
2022-07-10 22:30:00+00:00,281.752,05576500,14820379,E6
2023-03-06 11:45:00+00:00,280.62,05576500,14820379,E7
2023-05-09 16:00:00+00:00,286.0,05576500,14820379,E8
2021-05-18 13:15:00+00:00,29.166,05577500,14820569,E1
2021-06-27 22:45:00+00:00,42.758,05577500,14820569,E2
2021-07-13 03:15:00+00:00,42.475,05577500,14820569,E3
2021-10-25 12:00:00+00:00,41.909,05577500,14820569,E4
2022-07-09 17:30:00+00:00,30.865,05577500,14820569,E5
2023-05-08 19:45:00+00:00,65.978,05577500,14820569,E6
2023-05-15 17:00:00+00:00,45.024,05577500,14820569,E7
2023-08-09 21:15:00+00:00,41.909,05577500,14820569,E8
2021-05-22 12:30:00+00:00,382.277,05578000,14818845,E1
2021-07-04 11:30:00+00:00,393.604,05578000,14818845,E2
2022-02-25 05:45:00+00:00,334.138,05578000,14818845,E3
2022-04-06 21:45:00+00:00,300.158,05578000,14818845,E4
2023-03-07 19:30:00+00:00,272.408,05578000,14818845,E5
2021-06-26 19:15:00+00:00,130.257,05578100,13552087,E1
2021-10-25 23:45:00+00:00,68.81,05578100,13552087,E2
2022-02-17 23:45:00+00:00,26.165,05578100,13552087,E3
2022-02-22 23:45:00+00:00,23.531,05578100,13552087,E4
2022-03-31 16:45:00+00:00,17.415,05578100,13552087,E5
2023-02-23 20:45:00+00:00,46.44,05578100,13552087,E6
2023-03-04 12:15:00+00:00,22.88,05578100,13552087,E7
2023-05-07 22:00:00+00:00,16.622,05578100,13552087,E8
2021-05-10 09:30:00+00:00,23.984,05578250,13552291,E1
2021-06-25 02:00:00+00:00,17.018,05578250,13552291,E2
2021-06-26 16:30:00+00:00,209.544,05578250,13552291,E3
2021-07-17 05:00:00+00:00,163.671,05578250,13552291,E4
2021-08-13 14:00:00+00:00,28.147,05578250,13552291,E5
2021-10-25 19:45:00+00:00,68.527,05578250,13552291,E6
2022-02-17 22:15:00+00:00,27.099,05578250,13552291,E7
2022-02-22 18:00:00+00:00,24.409,05578250,13552291,E8
2022-03-31 20:45:00+00:00,18.009,05578250,13552291,E9
2023-02-23 15:15:00+00:00,79.287,05578250,13552291,E10
2023-03-04 14:45:00+00:00,22.484,05578250,13552291,E11
2023-05-07 23:30:00+00:00,17.726,05578250,13552291,E12
2021-05-12 03:15:00+00:00,16.707,05578500,13554729,E1
2021-05-19 18:15:00+00:00,13.366,05578500,13554729,E2
2021-06-28 02:15:00+00:00,210.96,05578500,13554729,E3
2021-07-19 12:30:00+00:00,41.059,05578500,13554729,E4
2021-10-29 01:45:00+00:00,50.404,05578500,13554729,E5
2022-02-24 08:30:00+00:00,36.529,05578500,13554729,E6
2022-04-02 05:45:00+00:00,27.779,05578500,13554729,E7
2022-04-25 20:30:00+00:00,15.291,05578500,13554729,E8
2022-05-08 00:30:00+00:00,21.124,05578500,13554729,E9
2023-02-25 22:15:00+00:00,35.113,05578500,13554729,E10
2023-03-06 09:45:00+00:00,33.98,05578500,13554729,E11
2023-04-01 07:30:00+00:00,18.434,05578500,13554729,E12
2023-05-09 22:15:00+00:00,19.17,05578500,13554729,E13
2021-05-10 09:15:00+00:00,17.387,05579500,13555705,E1
2021-05-19 08:45:00+00:00,27.212,05579500,13555705,E2
2021-06-26 23:15:00+00:00,40.21,05579500,13555705,E3
2021-06-29 01:00:00+00:00,30.582,05579500,13555705,E4
2021-07-01 06:30:00+00:00,33.697,05579500,13555705,E5
2021-07-13 05:45:00+00:00,37.095,05579500,13555705,E6
2021-07-16 16:30:00+00:00,32.281,05579500,13555705,E7
2021-10-25 13:15:00+00:00,12.516,05579500,13555705,E8
2022-02-17 12:00:00+00:00,20.162,05579500,13555705,E9
2022-02-22 22:15:00+00:00,48.705,05579500,13555705,E10
2022-03-08 01:15:00+00:00,16.565,05579500,13555705,E11
2022-03-25 10:30:00+00:00,13.904,05579500,13555705,E12
2022-03-31 20:00:00+00:00,35.396,05579500,13555705,E13
2022-04-07 07:45:00+00:00,14.13,05579500,13555705,E14
2022-04-25 17:15:00+00:00,17.585,05579500,13555705,E15
2022-05-06 14:45:00+00:00,27.156,05579500,13555705,E16
2022-08-03 02:15:00+00:00,30.299,05579500,13555705,E17
2022-12-15 19:45:00+00:00,27.241,05579500,13555705,E18
2023-02-23 19:45:00+00:00,14.187,05579500,13555705,E19
2023-03-04 15:00:00+00:00,28.6,05579500,13555705,E20
2023-04-01 19:15:00+00:00,19.992,05579500,13555705,E21
2023-05-09 06:30:00+00:00,12.346,05579500,13555705,E22
2021-05-09 19:00:00+00:00,12.035,05579725,13551669,E1
2021-06-26 09:00:00+00:00,129.125,05579725,13551669,E2
2021-06-29 02:30:00+00:00,16.792,05579725,13551669,E3
2021-10-25 11:15:00+00:00,25.259,05579725,13551669,E4
2022-02-17 13:52:00+00:00,18.944,05579725,13551669,E5
2023-02-23 06:30:00+00:00,20.53,05579725,13551669,E6
2023-03-23 13:30:00+00:00,13.196,05579725,13551669,E7
2023-05-07 17:37:00+00:00,26.023,05579725,13551669,E8
2023-08-05 23:15:00+00:00,10.76,05579725,13551669,E9
2021-06-26 23:30:00+00:00,498.376,05580000,13554633,E1
2021-07-17 02:00:00+00:00,387.94,05580000,13554633,E2
2021-10-26 00:45:00+00:00,100.808,05580000,13554633,E3
2023-02-23 22:45:00+00:00,82.685,05580000,13554633,E4
2021-06-29 08:30:00+00:00,753.227,05582000,13554847,E1
2021-07-18 07:15:00+00:00,365.287,05582000,13554847,E2
2021-10-26 21:30:00+00:00,231.915,05582000,13554847,E3
2022-02-18 06:15:00+00:00,203.032,05582000,13554847,E4
2022-02-23 09:15:00+00:00,251.453,05582000,13554847,E5
2022-04-01 08:30:00+00:00,226.818,05582000,13554847,E6
2023-02-23 23:45:00+00:00,197.935,05582000,13554847,E7
2021-05-21 22:00:00+00:00,470.059,05583000,14819009,E1
2021-06-30 06:45:00+00:00,988.257,05583000,14819009,E2
2021-07-13 22:15:00+00:00,438.911,05583000,14819009,E3
2021-07-18 10:45:00+00:00,583.326,05583000,14819009,E4
2021-10-27 04:00:00+00:00,453.069,05583000,14819009,E5
2022-02-23 23:45:00+00:00,523.861,05583000,14819009,E6
2022-04-01 18:00:00+00:00,455.901,05583000,14819009,E7
2022-04-07 15:30:00+00:00,419.089,05583000,14819009,E8
2023-03-06 06:15:00+00:00,433.247,05583000,14819009,E9
2021-06-27 15:00:00+00:00,56.067,05590520,13770104,E1
2021-10-26 03:45:00+00:00,56.067,05590520,13770104,E2
2022-02-17 22:45:00+00:00,53.519,05590520,13770104,E3
2022-03-31 22:15:00+00:00,54.368,05590520,13770104,E4
2021-06-29 05:15:00+00:00,39.927,05590800,13771194,E1
2021-10-26 03:30:00+00:00,33.697,05590800,13771194,E2
2022-02-17 21:30:00+00:00,41.343,05590800,13771194,E3
2022-02-22 21:45:00+00:00,32.564,05590800,13771194,E4
2022-04-01 01:30:00+00:00,39.36,05590800,13771194,E5
2023-05-09 07:45:00+00:00,32.848,05590800,13771194,E6
2021-06-29 04:07:00+00:00,156.592,05591200,13771264,E1
2021-10-28 02:30:00+00:00,88.065,05591200,13771264,E2
2022-02-19 08:45:00+00:00,107.321,05591200,13771264,E3
2022-03-31 20:15:00+00:00,88.915,05591200,13771264,E4
2022-04-02 06:45:00+00:00,102.507,05591200,13771264,E5
2021-05-17 10:30:00+00:00,67.96,05591550,13771102,E1
2021-06-28 08:45:00+00:00,56.917,05591550,13771102,E2
2021-07-16 10:45:00+00:00,30.299,05591550,13771102,E3
2021-10-15 17:45:00+00:00,18.944,05591550,13771102,E4
2021-12-29 01:00:00+00:00,32.848,05591550,13771102,E5
2022-02-17 16:45:00+00:00,35.962,05591550,13771102,E6
2022-03-07 13:30:00+00:00,24.211,05591550,13771102,E7
2022-03-31 04:30:00+00:00,59.465,05591550,13771102,E8
2023-03-25 13:30:00+00:00,20.615,05591550,13771102,E9
2021-06-28 22:15:00+00:00,108.17,05591700,13770228,E1
2022-01-07 20:30:00+00:00,62.863,05592000,13772402,E1
2022-03-01 03:00:00+00:00,85.8,05592000,13772402,E2
2022-03-07 09:00:00+00:00,87.782,05592000,13772402,E3
2022-03-11 03:30:00+00:00,93.162,05592000,13772402,E4
2022-03-26 23:30:00+00:00,89.198,05592000,13772402,E5
2022-04-05 05:30:00+00:00,100.525,05592000,13772402,E6
2022-04-17 05:30:00+00:00,90.331,05592000,13772402,E7
2022-04-26 20:00:00+00:00,87.782,05592000,13772402,E8
2023-01-25 20:30:00+00:00,54.651,05592000,13772402,E9
2021-06-27 13:37:00+00:00,133.939,05592100,13772120,E1
2021-07-16 14:45:00+00:00,122.895,05592100,13772120,E2
2021-12-29 10:30:00+00:00,177.263,05592100,13772120,E3
2022-02-18 01:45:00+00:00,217.19,05592100,13772120,E4
2022-03-07 19:00:00+00:00,238.144,05592100,13772120,E5
2022-03-31 13:30:00+00:00,365.287,05592100,13772120,E6
2022-04-14 09:15:00+00:00,136.204,05592100,13772120,E7
2022-07-09 15:00:00+00:00,135.638,05592100,13772120,E8
2022-08-04 18:15:00+00:00,272.974,05592100,13772120,E9
2023-03-04 08:45:00+00:00,162.822,05592100,13772120,E10
2023-03-24 18:00:00+00:00,204.447,05592100,13772120,E11
2022-02-19 14:00:00+00:00,353.96,05592500,13871098,E1
2022-03-09 10:30:00+00:00,308.653,05592500,13871098,E2
2022-04-01 21:15:00+00:00,526.693,05592500,13871098,E3
2023-03-26 11:45:00+00:00,368.119,05592500,13871098,E4
2022-02-17 18:15:00+00:00,128.558,05592575,13869098,E1
2022-03-07 13:30:00+00:00,127.426,05592575,13869098,E2
2022-03-31 07:15:00+00:00,105.055,05592575,13869098,E3
2022-07-26 19:30:00+00:00,104.772,05592575,13869098,E4
2023-03-04 02:30:00+00:00,72.208,05592575,13869098,E5
2023-03-24 14:30:00+00:00,92.03,05592575,13869098,E6
2021-08-01 05:00:00+00:00,84.101,05592800,13870316,E1
2021-09-02 07:00:00+00:00,55.501,05592800,13870316,E2
2021-12-29 20:00:00+00:00,67.677,05592800,13870316,E3
2022-02-18 03:30:00+00:00,176.697,05592800,13870316,E4
2022-03-08 03:00:00+00:00,144.982,05592800,13870316,E5
2022-03-31 16:00:00+00:00,220.022,05592800,13870316,E6
2022-05-22 06:45:00+00:00,65.412,05592800,13870316,E7
2022-07-26 19:30:00+00:00,94.578,05592800,13870316,E8
2022-08-05 03:00:00+00:00,60.881,05592800,13870316,E9
2023-03-04 21:45:00+00:00,114.4,05592800,13870316,E10
2023-03-25 05:30:00+00:00,161.972,05592800,13870316,E11
2023-05-15 09:45:00+00:00,69.659,05592800,13870316,E12
2022-02-18 18:30:00+00:00,137.62,05592900,13870642,E1
2022-03-07 18:15:00+00:00,77.871,05592900,13870642,E2
2022-03-08 17:15:00+00:00,77.022,05592900,13870642,E3
2022-07-19 10:15:00+00:00,94.295,05592900,13870642,E4
2022-07-29 02:15:00+00:00,69.943,05592900,13870642,E5
2023-03-26 00:45:00+00:00,69.943,05592900,13870642,E6
2022-03-12 17:00:00+00:00,227.95,05593000,13870762,E1
2022-04-04 09:15:00+00:00,288.832,05593000,13870762,E2
2021-09-01 10:07:00+00:00,137.903,05593900,13881906,E1
2021-12-28 23:00:00+00:00,43.891,05593900,13881906,E2
2022-02-17 14:45:00+00:00,49.554,05593900,13881906,E3
2022-03-07 09:45:00+00:00,64.279,05593900,13881906,E4
2022-03-31 10:37:00+00:00,71.075,05593900,13881906,E5
2022-09-04 18:15:00+00:00,62.863,05593900,13881906,E6
2023-01-03 13:45:00+00:00,43.608,05593900,13881906,E7
2023-03-04 00:15:00+00:00,53.802,05593900,13881906,E8
2023-03-24 10:00:00+00:00,49.271,05593900,13881906,E9
2023-05-15 07:15:00+00:00,50.97,05593900,13881906,E10
2022-02-19 09:30:00+00:00,236.162,05593945,13883048,E1
2022-03-09 14:45:00+00:00,179.245,05593945,13883048,E2
2022-04-01 21:15:00+00:00,268.16,05593945,13883048,E3
2022-07-28 14:45:00+00:00,162.822,05593945,13883048,E4
2023-03-06 10:52:00+00:00,214.358,05593945,13883048,E5
2023-03-26 15:15:00+00:00,208.695,05593945,13883048,E6
2022-02-21 03:08:00+00:00,195.103,05594000,13883102,E1
2022-04-03 12:07:00+00:00,261.647,05594000,13883102,E2
2023-03-08 03:36:00+00:00,193.97,05594000,13883102,E3
2023-03-28 10:36:00+00:00,211.243,05594000,13883102,E4
2022-09-11 09:15:00+00:00,18.519,10251330,20247386,E1
2023-08-21 11:45:00+00:00,22.144,10251330,20247386,E2
2022-08-05 13:15:00+00:00,0.371,10251335,20247362,E1
2022-09-11 01:45:00+00:00,0.756,10251335,20247362,E2
2023-03-01 16:00:00+00:00,0.246,10251335,20247362,E3
2023-06-16 08:52:00+00:00,1.665,10251335,20247362,E4
2023-08-21 07:00:00+00:00,0.564,10251335,20247362,E5
2023-09-01 23:45:00+00:00,0.784,10251335,20247362,E6
2021-06-29 20:57:00+00:00,13.904,09404900,10026004,E1
2021-07-24 03:45:00+00:00,5.607,09404900,10026004,E2
2021-07-25 04:15:00+00:00,8.184,09404900,10026004,E3
2021-07-26 20:15:00+00:00,18.066,09404900,10026004,E4
2021-07-30 03:30:00+00:00,5.465,09404900,10026004,E5
2021-07-31 08:30:00+00:00,9.033,09404900,10026004,E6
2021-08-01 00:30:00+00:00,79.004,09404900,10026004,E7
2021-08-13 04:30:00+00:00,9.571,09404900,10026004,E8
2021-08-19 11:40:00+00:00,69.376,09404900,10026004,E9
2021-10-09 07:22:00+00:00,12.431,09404900,10026004,E10
2021-10-12 10:52:00+00:00,8.184,09404900,10026004,E11
2021-10-26 07:10:00+00:00,4.672,09404900,10026004,E12
2021-12-24 17:35:00+00:00,11.015,09404900,10026004,E13
2022-07-28 00:47:00+00:00,71.925,09404900,10026004,E14
2022-07-31 09:10:00+00:00,16.339,09404900,10026004,E15
2022-08-05 02:35:00+00:00,6.57,09404900,10026004,E16
2022-08-14 07:10:00+00:00,13.196,09404900,10026004,E17
2022-08-15 02:17:00+00:00,32.848,09404900,10026004,E18
2022-08-16 23:15:00+00:00,15.574,09404900,10026004,E19
2022-08-18 20:57:00+00:00,80.137,09404900,10026004,E20
2022-08-21 01:57:00+00:00,78.438,09404900,10026004,E21
2022-08-27 07:45:00+00:00,5.38,09404900,10026004,E22
2022-09-13 16:10:00+00:00,10.959,09404900,10026004,E23
2022-09-14 17:50:00+00:00,7.646,09404900,10026004,E24
2022-09-22 07:15:00+00:00,6.881,09404900,10026004,E25
2022-10-03 13:40:00+00:00,6.909,09404900,10026004,E26
2022-10-23 10:05:00+00:00,7.334,09404900,10026004,E27
2022-11-09 12:08:00+00:00,10.874,09404900,10026004,E28
2023-01-01 18:55:00+00:00,10.251,09404900,10026004,E29
2023-01-10 10:15:00+00:00,6.003,09404900,10026004,E30
2023-01-11 02:22:00+00:00,11.582,09404900,10026004,E31
2023-03-12 02:20:00+00:00,12.488,09404900,10026004,E32
2023-03-16 01:32:00+00:00,53.519,09404900,10026004,E33
2023-03-21 00:00:00+00:00,7.192,09404900,10026004,E34
2023-03-22 11:45:00+00:00,10.534,09404900,10026004,E35
2023-05-18 02:10:00+00:00,7.306,09404900,10026004,E36
2023-08-13 03:57:00+00:00,35.113,09404900,10026004,E37
2023-08-19 23:25:00+00:00,22.597,09404900,10026004,E38
2023-09-02 22:33:00+00:00,40.776,09404900,10026004,E39
2023-09-13 07:50:00+00:00,6.994,09404900,10026004,E40
2023-09-15 02:00:00+00:00,7.872,09404900,10026004,E41
2021-08-01 01:15:00+00:00,67.677,09405500,10026504,E1
2021-08-18 13:00:00+00:00,44.174,09405500,10026504,E2
2021-08-19 10:15:00+00:00,47.855,09405500,10026504,E3
2021-10-08 22:30:00+00:00,15.744,09405500,10026504,E4
2021-12-24 16:45:00+00:00,49.271,09405500,10026504,E5
2022-08-16 23:15:00+00:00,32.848,09405500,10026504,E6
2022-08-18 21:30:00+00:00,84.384,09405500,10026504,E7
2022-08-19 22:30:00+00:00,19.935,09405500,10026504,E8
2022-08-21 02:20:00+00:00,30.582,09405500,10026504,E9
2022-09-13 15:35:00+00:00,34.83,09405500,10026504,E10
2022-09-14 09:25:00+00:00,18.802,09405500,10026504,E11
2022-11-09 10:15:00+00:00,29.733,09405500,10026504,E12
2023-01-01 18:45:00+00:00,26.335,09405500,10026504,E13
2023-01-11 02:30:00+00:00,21.266,09405500,10026504,E14
2023-03-12 02:00:00+00:00,25.457,09405500,10026504,E15
2023-03-15 19:35:00+00:00,56.35,09405500,10026504,E16
2023-03-22 11:30:00+00:00,15.574,09405500,10026504,E17
2023-04-12 03:10:00+00:00,30.299,09405500,10026504,E18
2023-04-25 04:45:00+00:00,56.35,09405500,10026504,E19
2023-05-01 03:25:00+00:00,91.746,09405500,10026504,E20
2023-05-02 02:58:00+00:00,103.64,09405500,10026504,E21
2023-08-16 00:25:00+00:00,23.503,09405500,10026504,E22
2021-04-24 13:30:00+00:00,80.703,07342470,4300965,E1
2021-04-29 17:45:00+00:00,116.382,07342470,4300965,E2
2021-05-12 04:15:00+00:00,97.976,07342470,4300965,E3
2021-05-17 06:15:00+00:00,158.291,07342470,4300965,E4
2021-05-19 02:00:00+00:00,55.784,07342470,4300965,E5
2021-05-22 01:15:00+00:00,24.777,07342470,4300965,E6
2021-05-26 13:15:00+00:00,24.154,07342470,4300965,E7
2021-05-28 14:15:00+00:00,96.844,07342470,4300965,E8
2021-06-01 09:30:00+00:00,244.657,07342470,4300965,E9
2021-06-06 16:30:00+00:00,104.489,07342470,4300965,E10
2021-06-08 23:30:00+00:00,199.917,07342470,4300965,E11
2021-06-13 07:30:00+00:00,41.343,07342470,4300965,E12
2021-07-20 13:30:00+00:00,18.094,07342470,4300965,E13
2021-08-19 05:00:00+00:00,62.58,07342470,4300965,E14
2021-11-04 10:15:00+00:00,24.268,07342470,4300965,E15
2022-02-23 09:30:00+00:00,19.765,07342470,4300965,E16
2022-03-22 22:00:00+00:00,47.006,07342470,4300965,E17
2022-03-31 05:45:00+00:00,35.396,07342470,4300965,E18
2022-04-05 13:45:00+00:00,162.539,07342470,4300965,E19
2022-04-26 03:00:00+00:00,55.784,07342470,4300965,E20
2022-05-04 02:30:00+00:00,46.156,07342470,4300965,E21
2022-05-06 03:30:00+00:00,22.823,07342470,4300965,E22
2022-05-26 02:45:00+00:00,18.944,07342470,4300965,E23
2022-06-03 07:30:00+00:00,26.901,07342470,4300965,E24
2022-10-29 21:45:00+00:00,28.317,07342470,4300965,E25
2022-11-05 19:30:00+00:00,59.465,07342470,4300965,E26
2022-11-25 03:45:00+00:00,127.143,07342470,4300965,E27
2022-11-26 22:45:00+00:00,78.721,07342470,4300965,E28
2022-12-10 03:00:00+00:00,30.016,07342470,4300965,E29
2022-12-11 16:15:00+00:00,86.933,07342470,4300965,E30
2023-02-03 09:00:00+00:00,42.192,07342470,4300965,E31
2023-02-08 16:15:00+00:00,305.822,07342470,4300965,E32
2023-02-15 08:45:00+00:00,34.83,07342470,4300965,E33
2023-03-03 22:30:00+00:00,65.129,07342470,4300965,E34
2023-03-08 17:30:00+00:00,17.302,07342470,4300965,E35
2023-03-10 08:00:00+00:00,24.947,07342470,4300965,E36
2023-03-25 11:00:00+00:00,48.139,07342470,4300965,E37
2023-04-03 09:30:00+00:00,23.871,07342470,4300965,E38
2023-04-27 22:45:00+00:00,18.066,07342470,4300965,E39
2023-04-29 23:30:00+00:00,16.452,07342470,4300965,E40
2023-06-16 14:30:00+00:00,124.877,07342470,4300965,E41
2023-07-04 10:30:00+00:00,79.004,07342470,4300965,E42
2023-07-11 21:00:00+00:00,31.715,07342470,4300965,E43
2021-04-24 17:15:00+00:00,62.863,08017200,5253949,E1
2021-04-30 01:30:00+00:00,73.624,08017200,5253949,E2
2021-05-11 11:15:00+00:00,36.812,08017200,5253949,E3
2021-05-12 08:45:00+00:00,62.863,08017200,5253949,E4
2021-05-17 12:30:00+00:00,103.923,08017200,5253949,E5
2021-05-28 20:30:00+00:00,86.083,08017200,5253949,E6
2021-06-01 14:45:00+00:00,413.426,08017200,5253949,E7
2021-06-06 19:30:00+00:00,43.325,08017200,5253949,E8
2021-06-08 15:00:00+00:00,111.002,08017200,5253949,E9
2022-04-05 19:45:00+00:00,182.077,08017200,5253949,E10
2022-11-25 03:45:00+00:00,45.307,08017200,5253949,E11
2022-11-27 03:30:00+00:00,75.04,08017200,5253949,E12
2022-12-11 14:15:00+00:00,100.525,08017200,5253949,E13
2023-02-08 23:45:00+00:00,421.921,08017200,5253949,E14
2023-03-03 21:30:00+00:00,39.927,08017200,5253949,E15
2023-06-16 21:15:00+00:00,182.077,08017200,5253949,E16
2021-04-24 22:00:00+00:00,19.454,08017250,5253913,E1
2021-04-30 10:00:00+00:00,23.503,08017250,5253913,E2
2021-05-12 04:00:00+00:00,27.722,08017250,5253913,E3
2021-05-17 20:30:00+00:00,23.843,08017250,5253913,E4
2021-05-21 10:15:00+00:00,11.667,08017250,5253913,E5
2021-05-29 08:45:00+00:00,26.08,08017250,5253913,E6
2021-06-01 23:15:00+00:00,32.848,08017250,5253913,E7
2021-06-07 08:00:00+00:00,24.947,08017250,5253913,E8
2021-06-08 21:15:00+00:00,25.938,08017250,5253913,E9
2022-04-06 08:15:00+00:00,27.326,08017250,5253913,E10
2022-11-05 21:00:00+00:00,11.808,08017250,5253913,E11
2022-11-25 14:30:00+00:00,24.437,08017250,5253913,E12
2022-11-27 14:00:00+00:00,23.928,08017250,5253913,E13
2022-12-11 19:15:00+00:00,18.746,08017250,5253913,E14
2022-12-14 06:45:00+00:00,9.175,08017250,5253913,E15
2023-02-03 14:00:00+00:00,11.072,08017250,5253913,E16
2023-02-08 23:30:00+00:00,34.547,08017250,5253913,E17
2023-03-04 02:30:00+00:00,16.792,08017250,5253913,E18
2023-06-16 16:30:00+00:00,26.391,08017250,5253913,E19
2021-06-01 21:00:00+00:00,100.808,08017300,5254557,E1
2022-11-27 06:45:00+00:00,84.101,08017300,5254557,E2
2023-02-08 18:30:00+00:00,146.398,08017300,5254557,E3
2021-04-21 02:45:00+00:00,14.725,08017410,5256789,E1
2021-04-24 23:30:00+00:00,15.942,08017410,5256789,E2
2021-05-01 18:00:00+00:00,52.386,08017410,5256789,E3
2021-05-04 23:00:00+00:00,54.935,08017410,5256789,E4
2021-05-14 01:30:00+00:00,74.756,08017410,5256789,E5
2021-05-19 09:45:00+00:00,105.339,08017410,5256789,E6
2021-06-03 10:45:00+00:00,168.768,08017410,5256789,E7
